edad,ingreso_anual,deuda_total,historial_crediticio,num_prestamos_activos,ratio_deuda_ingreso,num_retrasos_12m,empleo_estable,tipo_vivienda,num_tarjetas_credito,consultas_crediticias_6m,estado_civil,riesgo_alto
29,73162.0468776304,0.0,5,1,0.8357790718803895,0,No,Hipoteca,5,0,Casado,0
20,55716.57570341798,45914.288957307166,6,2,0.3798154107193198,1,Si,Hipoteca,0,1,Casado,0
62,93247.13496708611,57307.312892823196,24,2,0.5288950341829719,3,No,Alquiler,5,1,Soltero,1
35,15000.0,25504.820302831875,5,0,0.21049323850097953,1,No,Hipoteca,4,2,Soltero,1
57,20903.557056004385,19956.084165523425,4,1,0.1658771855956368,0,Si,Alquiler,0,2,Casado,1
38,95790.55711645966,13594.188121886134,29,1,0.6991643057462635,0,Si,Hipoteca,5,4,Soltero,0
32,31668.372662841153,6639.761523125901,1,1,0.4865007068285687,0,Si,Alquiler,3,3,Soltero,0
50,33254.91604810346,52726.855918236986,17,1,0.3555093401091484,0,Si,Hipoteca,1,1,Casado,0
52,28106.910362503644,22374.10078390848,23,1,0.3622734874144157,1,Si,Alquiler,3,4,Casado,0
43,78711.14891334309,36036.01514021959,16,3,0.19297831841184407,2,No,Alquiler,5,4,Soltero,0
25,18663.559669371887,0.0,23,2,0.28778800377791036,2,Si,Propia,3,5,Casado,0
53,50561.26030694153,50045.4207135122,26,2,0.48514329159505265,1,Si,Propia,4,3,Divorciado,0
65,43359.45445548656,41755.56455779297,25,2,0.40912999620861773,1,Si,Alquiler,3,3,Soltero,0
47,75912.88958761087,3106.2159950009373,26,1,0.5505624522460266,0,No,Alquiler,4,0,Soltero,0
40,35907.933441708876,35180.576429674285,22,1,0.0,1,Si,Hipoteca,1,3,Casado,0
59,60381.814477831846,30094.867190551766,6,0,0.4348600656113016,3,No,Propia,4,1,Soltero,0
61,20719.595665568257,20996.901603145434,20,4,0.5559666691571754,0,Si,Hipoteca,5,1,Casado,1
31,106848.52596693003,0.0,18,4,0.0,1,Si,Alquiler,3,1,Casado,0
31,44010.19188365728,16793.414764972527,6,1,0.19319864757473387,2,Si,Propia,5,1,Casado,0
19,50219.08712213418,36048.62291552243,22,1,0.1107909592149865,1,Si,Alquiler,1,2,Casado,0
72,91368.85897126354,19028.700988857498,6,2,0.6593056943501805,1,Si,Propia,2,4,Casado,0
54,35333.18064236976,25566.099264820812,15,1,0.4144188733307396,0,No,Propia,4,2,Casado,0
22,91684.55857346542,59935.135719809485,11,1,0.42822711499171406,1,No,Hipoteca,5,3,Casado,0
55,39713.22064655098,28449.839777074278,14,2,0.6268934402933994,5,Si,Hipoteca,3,2,Soltero,1
62,66792.45459553148,0.0,14,2,0.3778388691486443,0,Si,Propia,5,3,Casado,0
58,35682.95899601753,26302.992786989398,10,1,0.27002916294425117,1,No,Propia,1,3,Divorciado,0
71,16099.088871381638,31987.881791228592,1,2,0.43424114886644877,1,No,Alquiler,5,2,Soltero,1
64,60364.858763515396,13492.906860761876,2,3,0.48604494355425193,1,Si,Hipoteca,3,1,Soltero,0
31,65997.58502458832,44694.97191482017,18,3,0.1738313711954934,0,Si,Alquiler,2,1,Divorciado,0
73,17102.856441844036,755.420549579052,19,7,0.713282904338609,0,Si,Alquiler,1,0,Soltero,0
56,42323.5420272822,27245.178018848434,27,1,0.021351378197375648,0,Si,Hipoteca,3,3,Casado,0
42,80018.97403842266,524.8219731320423,24,4,0.4652909602069221,0,Si,Hipoteca,4,5,Soltero,0
37,65002.973769915254,24086.245650849283,25,2,0.7347412127632232,1,No,Alquiler,5,0,Soltero,1
19,40119.62495539873,44162.59720990561,14,2,0.4242074293479063,0,Si,Alquiler,4,2,Soltero,0
56,35061.85745913861,26766.40145571009,15,0,0.0,1,Si,Propia,3,0,Divorciado,0
23,98706.10812836941,25598.929852566107,0,2,0.6973197661498856,4,Si,Hipoteca,1,3,Soltero,1
34,15000.0,30555.401570706308,14,3,0.30375716202750486,1,No,Propia,2,3,Soltero,1
42,48520.03563978494,31555.349379450592,11,1,0.5561758000843229,1,No,Alquiler,3,2,Soltero,0
74,15000.0,43875.038414135386,6,0,0.48378500971811056,0,No,Alquiler,7,2,Casado,1
45,82870.36612110703,43996.314462100316,6,1,0.3967559828968785,1,No,Propia,5,3,Divorciado,0
19,49821.90969479158,58433.91766569698,10,0,0.0,0,No,Propia,3,2,Soltero,0
52,54454.35211923587,33352.33971058756,19,0,0.48139077261197305,1,No,Alquiler,4,2,Casado,0
54,119222.30774069023,0.0,28,0,0.5476202115729838,3,Si,Hipoteca,2,2,Soltero,1
22,35163.183106590164,47158.97199248687,10,2,0.07980385519717842,1,Si,Hipoteca,5,2,Soltero,0
18,93714.39785146335,56996.48918409183,16,2,0.734916651397951,2,No,Alquiler,4,1,Casado,1
57,40231.702139795285,79233.90034369647,2,0,0.32276492225723763,3,No,Propia,1,2,Divorciado,1
29,44162.18856037754,59034.117615536474,15,0,0.7632804242660224,0,Si,Hipoteca,3,1,Casado,0
73,115954.38141551499,20194.031794788367,4,3,0.5334044645025692,0,Si,Alquiler,3,1,Casado,0
53,45972.74056845816,33743.680549771685,27,3,0.4047345749878934,0,Si,Propia,2,5,Soltero,0
62,15640.714892618802,24587.46506919485,1,2,0.42095173692747184,1,Si,Propia,0,3,Casado,1
40,57047.9697031578,21869.461497936787,22,1,0.5969665304554957,1,Si,Hipoteca,3,2,Casado,0
64,45681.5793708249,27730.292183267396,29,3,0.7055971929400857,0,Si,Hipoteca,4,4,Soltero,0
48,59177.39604334651,55714.86204266129,25,3,0.20562682842289712,2,Si,Propia,2,0,Casado,0
28,46660.05516680577,0.0,25,0,0.2802857119147174,1,No,Propia,3,2,Soltero,0
27,105388.61540511911,9949.087352209557,6,3,0.7316058293935624,1,No,Hipoteca,5,1,Divorciado,1
20,63918.39597089839,54389.860451332584,27,2,0.223567157250799,3,Si,Propia,4,1,Casado,1
71,23125.88430685455,59073.363481479035,9,3,0.4044285125140346,1,No,Alquiler,3,2,Casado,1
31,53113.67005059636,16810.085833647652,4,1,0.2625423687387025,2,Si,Alquiler,2,5,Divorciado,0
33,30009.254395824028,63014.96688610434,14,1,0.5478428883125708,2,Si,Propia,0,1,Divorciado,1
27,43807.153937426156,49517.64166615503,11,2,0.0,0,No,Propia,4,1,Soltero,1
46,27238.982235829433,24644.77727908816,9,4,0.5469328664006252,2,No,Hipoteca,1,2,Casado,1
27,102677.96308015057,0.0,21,1,0.6320715493618445,0,Si,Alquiler,2,1,Casado,0
29,32715.384620544457,0.0,16,0,0.531493703516948,0,No,Propia,3,1,Divorciado,0
47,67189.10879985342,16836.466247807133,19,2,0.2337111812094446,0,No,Hipoteca,1,3,Soltero,0
58,41913.01445308432,45198.73963919656,19,2,0.0,0,Si,Hipoteca,4,3,Casado,0
18,21039.670685680245,45262.00049095829,10,3,0.2645037064595354,1,Si,Propia,1,1,Soltero,1
22,54941.23257248767,20671.01616186261,7,4,0.5303555983809611,0,No,Alquiler,4,3,Divorciado,0
37,60017.295927142666,25374.514692748475,14,2,0.3950875204267767,1,No,Propia,3,2,Casado,0
25,63965.66331886285,29350.373001162297,1,1,0.5757616164970945,1,Si,Alquiler,2,2,Soltero,1
60,15000.0,25625.239740983612,16,3,0.35575433998929595,1,Si,Alquiler,9,4,Casado,1
29,19128.857158272724,33272.67527337587,22,2,0.3456329144847868,0,No,Alquiler,2,3,Casado,1
18,73938.86797554712,29399.17686503676,5,1,0.720037471308296,2,Si,Alquiler,2,1,Casado,0
74,26909.8259347802,0.0,20,3,0.2619049967926915,3,Si,Propia,5,3,Soltero,1
71,55073.60125775278,25848.76867561461,27,0,0.5293113302536511,1,Si,Propia,4,0,Casado,0
37,18549.382619280364,29548.04333910195,12,3,0.5568183064714588,0,Si,Alquiler,1,1,Casado,1
45,68290.027553961,49795.98691855022,28,4,0.8742776823608994,1,Si,Hipoteca,3,3,Soltero,0
74,73281.73989988936,13373.877367194305,28,4,0.7311396395649352,4,Si,Alquiler,1,1,Casado,1
60,68297.74765430918,34078.107026898084,7,2,0.5098053979905954,0,Si,Propia,5,1,Soltero,0
54,75813.92030883994,41256.79992643208,10,5,0.5419491486455108,1,Si,Propia,6,1,Casado,0
64,89097.50362248832,27033.056423843576,14,0,0.6523759361040284,0,Si,Propia,4,2,Divorciado,0
54,20648.146709775632,0.0,12,4,0.2716816273980648,2,Si,Hipoteca,1,2,Soltero,0
29,30283.201721215937,50201.38041187225,17,1,0.7522872743492064,2,Si,Hipoteca,2,1,Divorciado,1
54,72438.58925759487,44942.82464053207,17,1,0.3937607744914676,1,No,Propia,8,0,Casado,0
66,78255.49429593702,34575.46760049364,24,0,0.5363478275471796,1,Si,Propia,2,5,Casado,1
66,33141.42616070186,30806.608017782877,16,1,0.47229624770996237,3,No,Hipoteca,1,2,Soltero,1
73,31402.8483668604,0.0,21,1,0.24859680965152875,5,Si,Hipoteca,7,1,Soltero,0
61,33694.662751737356,45493.132717801505,12,3,0.3238027649768873,1,No,Hipoteca,1,0,Soltero,0
73,15000.0,59727.920866567525,28,3,0.24052362861057344,2,No,Propia,2,3,Soltero,1
45,18214.720445648112,7725.0895915625115,2,3,0.44385594270693274,0,No,Alquiler,3,4,Casado,0
64,18817.683874246166,56900.37312543161,28,0,0.09362390836448031,6,Si,Propia,8,4,Casado,1
32,42647.53815485917,52629.155926907115,20,2,0.20220800395057892,0,Si,Propia,3,1,Soltero,0
23,56770.912895848865,7136.093532999221,23,0,0.3113250085181782,0,Si,Propia,3,4,Casado,0
61,60836.820791059305,22117.128012942085,6,2,0.36845329697213325,0,No,Hipoteca,1,2,Soltero,0
37,37285.943668107975,2091.2471378066,28,1,0.6911680803040892,2,Si,Propia,4,0,Casado,0
67,37900.32209297803,28697.233285422237,11,1,0.5989930225792676,1,No,Alquiler,0,2,Casado,1
31,53091.53737878153,38966.35124860314,3,2,0.37653935706355324,1,Si,Hipoteca,2,4,Soltero,0
19,15000.0,3590.6373795945656,23,3,0.7628809917329967,1,Si,Propia,4,1,Soltero,1
26,73986.01330207722,37716.05550249397,26,3,0.46712188887222134,2,Si,Hipoteca,5,3,Casado,0
54,82134.63197535677,42782.51526956988,26,3,0.5348246132804929,1,Si,Alquiler,2,1,Soltero,0
37,34360.484057799,43069.57312437467,25,2,0.021778349750369963,3,Si,Propia,2,2,Soltero,1
43,40039.09601628053,39090.05144171257,10,4,0.21165013973798713,2,Si,Propia,5,1,Casado,0
46,81082.80562112924,5430.186472381854,13,3,0.6095297709482245,0,Si,Propia,1,3,Casado,0
18,46923.710225252515,27570.519628999104,17,4,0.5309525256085534,0,No,Propia,2,2,Soltero,0
72,64706.13614879074,37047.042206281076,6,3,0.7590443131852579,1,Si,Alquiler,0,2,Casado,0
52,47692.36515498065,59220.51244678195,4,4,0.7435001122050346,1,Si,Alquiler,3,2,Soltero,1
23,88907.68471200686,30049.316589750393,15,3,0.29385968746256447,3,Si,Propia,5,2,Soltero,0
54,62251.99070628739,38510.82588551562,10,2,0.6302232728308755,1,No,Alquiler,3,0,Soltero,0
70,63691.39429797981,11359.463727095976,21,2,0.2034856155993507,2,Si,Alquiler,4,4,Casado,0
22,64157.66346833967,6902.119276682566,2,2,0.08239022194951873,1,Si,Alquiler,1,4,Casado,0
50,36122.156591807194,4338.560205392238,15,4,0.46381515616323543,2,Si,Alquiler,6,2,Casado,0
66,38419.02157693662,21594.63451778289,10,0,0.5530769850522101,2,Si,Alquiler,7,0,Soltero,0
68,69231.14098899937,71241.02306013719,9,3,0.46694772578185095,0,No,Alquiler,3,1,Casado,0
31,53160.32073584044,21958.474811202992,22,3,0.591233229104524,0,No,Propia,3,4,Soltero,0
29,20559.724804705675,37292.52707884102,22,1,0.2836761813117575,1,Si,Alquiler,5,4,Casado,1
59,96827.61061561952,41141.959171419905,1,6,0.6037626753924987,1,Si,Hipoteca,4,1,Casado,1
37,74451.79668242749,8169.417819276812,15,1,0.2960189704117558,0,Si,Alquiler,7,0,Casado,0
70,50940.65809612547,21297.862987757224,16,1,0.8777649576224866,1,No,Alquiler,7,0,Divorciado,0
67,43162.47545500087,42488.30277865048,9,3,0.5712103928367298,0,Si,Alquiler,4,1,Casado,1
41,54966.89643825207,38566.54828338846,17,3,0.7154660155163115,1,Si,Propia,7,5,Soltero,0
60,62938.00247893568,0.0,11,6,0.15110907825904785,1,Si,Alquiler,3,2,Soltero,0
51,15000.0,41888.20707914504,7,2,0.3158597726008496,2,Si,Hipoteca,1,3,Soltero,1
42,102808.74273714385,18980.19218312431,26,3,0.3828579817338913,1,Si,Alquiler,2,1,Divorciado,0
67,30252.892270827004,19503.656074142695,25,2,0.16766602766402441,1,No,Propia,2,3,Soltero,0
46,49952.35917528107,38097.31385927219,2,3,0.7229259375978254,0,Si,Alquiler,2,3,Soltero,0
74,50871.67206947865,60458.71848967587,26,3,0.4113487740982264,1,Si,Propia,1,2,Soltero,0
56,99921.25546722129,25991.307466112772,19,4,0.09808357086224118,1,No,Propia,0,3,Soltero,0
48,47796.90397483263,53581.00431078531,23,2,0.30066393522778667,3,Si,Propia,6,3,Casado,1
73,89712.68235884073,1181.5446423630638,2,2,0.17533950842275564,0,Si,Propia,2,2,Soltero,0
64,60168.186736527845,32614.86691824261,5,5,0.5490354197637805,2,Si,Hipoteca,5,3,Casado,0
60,25952.878444851267,19178.891881438405,1,3,0.5214028686063963,1,No,Hipoteca,0,6,Soltero,1
67,53367.686702570114,35640.13973512122,2,1,0.5295203771298261,1,Si,Alquiler,3,1,Soltero,0
40,47037.28195712719,24073.85194429796,16,2,0.5961320566846426,0,No,Hipoteca,2,0,Casado,0
61,22898.237877394273,3178.7716207239064,8,1,0.8394417385758279,2,No,Hipoteca,1,0,Soltero,1
55,58943.06923680604,12251.812743977156,3,2,0.7629067633678783,1,Si,Alquiler,2,2,Soltero,0
37,50552.5687462464,0.0,21,3,0.31042078248375293,1,No,Hipoteca,1,2,Soltero,0
40,63910.542636463506,3861.9754210256433,22,1,0.8258854243907554,0,Si,Propia,4,3,Casado,0
62,54833.81948995787,39606.48749750095,1,0,0.35994274118090175,1,Si,Hipoteca,3,0,Casado,0
69,33722.427574648245,24979.25740285555,23,3,0.4209839161307939,1,Si,Hipoteca,4,1,Soltero,0
33,69208.34980725787,34617.28820256175,27,2,0.4142264784963337,0,Si,Propia,1,0,Casado,0
67,34390.04299366052,66311.54963190143,8,3,0.5329398067111287,0,Si,Propia,0,1,Casado,1
59,15000.0,24080.564135754783,13,0,0.02663908941163584,0,Si,Alquiler,3,2,Casado,1
72,53216.32369885542,42685.678663644765,25,2,0.40498097511847037,0,Si,Propia,3,2,Soltero,0
25,36148.15681915026,30562.710244025096,10,0,0.4590715051114792,4,Si,Alquiler,4,2,Soltero,1
67,59553.262609915866,85253.69065463005,1,1,0.063039524571457,0,Si,Alquiler,4,0,Soltero,0
38,99971.79339849285,0.0,20,2,0.05931457475386026,0,No,Propia,4,2,Casado,0
18,100693.49232870145,15646.754480557569,1,2,0.2348543857551944,1,No,Propia,6,2,Divorciado,0
72,45871.926944454004,43080.47948462962,26,2,0.25189372357395623,2,No,Alquiler,3,2,Casado,1
25,29337.120718848608,14941.892091441207,4,0,0.40857848688507575,2,Si,Propia,4,3,Casado,0
46,64617.082047948046,41321.43114619962,6,3,0.373385549757155,1,Si,Propia,1,1,Soltero,0
49,40744.36020334114,28798.416142066224,21,6,0.6348031055670742,2,Si,Hipoteca,0,1,Casado,0
55,59794.41305867356,47298.97676023274,3,1,0.3240067607311143,0,Si,Alquiler,5,4,Casado,0
22,33478.48094432864,7357.543391446816,13,2,0.32773626354192076,0,Si,Alquiler,4,0,Soltero,0
64,56267.31040056881,33456.846212327095,1,3,0.6007784485562785,0,No,Propia,2,3,Casado,1
39,29700.646192663095,39320.36460026768,22,3,0.019461579030072285,1,Si,Alquiler,4,0,Soltero,0
64,79606.33540078666,32635.78316422673,11,2,0.7547206304024271,0,No,Alquiler,1,2,Casado,0
51,35250.55773118469,32988.24969841777,9,1,0.09549569297477206,2,Si,Alquiler,3,1,Soltero,0
18,66527.56339337424,54048.6181155912,24,3,0.604172029578116,0,No,Propia,0,3,Soltero,1
72,18380.817920362024,0.0,0,1,0.568831812812802,0,No,Hipoteca,3,4,Casado,1
72,69529.34641526727,32499.343815833698,18,4,0.7130464961242455,2,Si,Alquiler,2,3,Casado,0
43,25840.39826829499,5817.037342414416,22,0,0.2571196227047232,0,No,Propia,7,2,Casado,0
60,56529.420174362735,45152.21873852621,15,1,0.40841428198894214,0,Si,Alquiler,1,3,Soltero,0
27,75580.02433369966,13241.32835260568,14,0,0.16966727763646136,0,No,Propia,3,1,Soltero,0
47,45000.42753608052,0.0,13,2,0.38773940275466634,1,No,Propia,2,3,Casado,0
67,24270.82723135167,45629.348284949,8,2,0.3795180140502684,0,Si,Hipoteca,4,0,Casado,1
35,62420.31267839803,24632.574120820627,28,6,0.71072456017423,2,Si,Hipoteca,2,3,Soltero,0
34,28975.4650253363,37132.59232203205,20,2,0.5075121612307499,1,Si,Alquiler,1,2,Divorciado,1
43,39893.86002006928,58540.17805398123,22,4,0.39322051327650115,0,Si,Hipoteca,1,1,Casado,0
25,56636.56648739318,37428.021718644704,14,3,0.3906339625077821,0,Si,Hipoteca,4,4,Casado,0
64,84016.90090269264,33388.56167817897,25,0,0.3081704155310939,0,Si,Hipoteca,4,3,Casado,0
57,50663.83384498672,29054.592415411385,6,3,0.35218375958526194,1,Si,Hipoteca,1,0,Soltero,0
66,50571.43774612809,7053.870325019765,3,1,0.416426045120829,2,Si,Hipoteca,2,3,Soltero,0
29,68437.82234057128,25695.042838092166,20,0,0.7877798356963202,2,No,Hipoteca,5,0,Soltero,0
44,51259.29741682492,69477.97156885166,17,2,0.4803589965538166,1,No,Alquiler,4,0,Casado,0
25,65888.25499582246,22495.61539732204,7,2,0.19293277959805877,1,Si,Alquiler,3,2,Casado,0
42,76963.33865157368,26879.726811534892,11,6,0.9216086091335983,1,Si,Propia,1,2,Casado,0
63,41806.571243300015,55141.697842106914,14,1,0.6068944877312006,2,No,Hipoteca,6,2,Casado,1
21,15000.0,0.0,14,1,0.5943946924352241,0,Si,Hipoteca,4,3,Soltero,0
50,29551.82266036334,42402.48101913872,16,4,0.35679993939974475,1,Si,Propia,2,4,Soltero,1
18,80217.05027088258,0.0,1,4,0.5595041612969982,2,Si,Propia,6,1,Soltero,1
36,49155.880465058646,37983.77433762919,11,1,0.46086005259855695,0,Si,Propia,3,1,Soltero,0
48,41521.74322680252,29551.81103203597,2,1,0.12814370940848763,0,Si,Propia,4,1,Casado,0
33,79169.6248300802,42248.00321596027,6,1,0.4907279099578621,2,Si,Alquiler,5,2,Soltero,0
31,47466.8770942526,9750.51259691218,5,1,0.14901217421344387,1,No,Alquiler,1,2,Casado,0
70,15000.0,19299.338306168596,13,2,0.4596085668894205,0,Si,Propia,0,8,Soltero,1
65,15000.0,43281.05906611166,22,3,0.4782647388870371,3,Si,Propia,5,2,Casado,1
22,60466.200520422644,19803.349669963987,26,4,0.2175367799901323,1,Si,Propia,1,0,Soltero,0
58,48327.72646013184,45110.305210570055,4,2,0.4235128418003109,2,Si,Propia,2,2,Divorciado,0
43,86366.41197073055,34183.396213775035,29,0,0.5188918071551712,0,No,Alquiler,2,1,Casado,0
45,31668.282904895583,21084.96484139678,3,0,0.29748642776302875,2,Si,Propia,7,3,Casado,0
19,42262.48094990513,23692.916439386496,14,1,0.4914324141372884,0,Si,Alquiler,5,1,Casado,0
67,27887.423173499505,30070.09663337238,6,2,0.654461107225325,0,No,Propia,1,2,Soltero,1
23,36985.14555798868,25596.357719171963,2,1,0.568430622385973,0,Si,Alquiler,4,3,Casado,0
26,15000.0,44604.99507465899,12,2,0.3380185319372867,0,Si,Hipoteca,2,2,Divorciado,1
50,40357.88339873671,22574.413409518318,9,3,0.690637844983484,2,Si,Alquiler,0,4,Soltero,0
58,48703.27840575245,18539.381475755574,22,1,0.5505803611862594,0,Si,Propia,2,1,Casado,0
42,46591.728938357905,48205.03363065722,1,2,0.3661782231817823,0,Si,Propia,0,2,Soltero,0
65,103738.83159332024,21557.416718544184,11,3,0.2766419803433034,1,Si,Hipoteca,4,1,Casado,0
30,95837.11442942453,19192.567594699816,27,0,0.5237448985478429,2,No,Hipoteca,1,1,Casado,0
26,31227.513225972863,0.0,23,2,0.6170722116925582,2,Si,Propia,5,2,Soltero,0
70,15000.0,9209.932627921411,27,2,0.6268171860385824,4,No,Propia,2,0,Casado,1
30,47519.99117671108,13227.450426735777,21,2,0.5232608290207214,1,No,Propia,0,4,Soltero,1
48,59412.75345426551,19197.388149840503,11,1,0.3318083931171252,1,No,Propia,3,0,Casado,0
58,28487.898165429116,15557.215667422737,18,2,0.5136250654890309,3,Si,Alquiler,3,4,Casado,1
28,29725.609151856926,49661.00297357903,18,3,0.22783212635884176,2,Si,Alquiler,2,3,Divorciado,1
21,89563.87423281331,14497.047110978354,20,4,0.45800585525635795,0,Si,Hipoteca,4,4,Casado,0
51,43561.2107213674,15987.472595228473,2,5,0.7596609629916102,0,Si,Propia,3,2,Casado,0
55,66556.25464239347,33113.08394199464,5,2,0.1985076837093821,1,No,Hipoteca,1,2,Casado,0
63,26742.357553638874,7966.3624014263805,1,3,0.28930261765552995,1,No,Propia,1,2,Soltero,1
21,48576.488531880175,61279.84309693552,23,0,0.5893524266522534,2,No,Alquiler,2,4,Casado,1
55,41591.54115913718,46043.13582325624,12,2,0.22472204009291674,0,Si,Alquiler,6,1,Casado,0
36,33115.6690299178,6638.260957843035,26,4,0.7069450310465254,1,Si,Hipoteca,5,1,Soltero,0
23,78882.51028804232,50273.34171733675,27,1,0.5952248054288712,0,Si,Alquiler,1,2,Casado,0
51,15278.074759174648,54434.162790399074,26,1,0.6035699379506332,2,No,Propia,4,2,Soltero,1
35,57501.42063778224,7157.705261627729,8,1,0.6275718314862062,0,No,Hipoteca,4,1,Soltero,0
30,41121.95861273753,6696.667684823515,12,1,0.1415174622592012,2,Si,Hipoteca,1,1,Soltero,0
58,60370.61205089686,17791.73708203732,22,6,0.18367143547378878,1,Si,Propia,3,1,Soltero,0
40,41460.584194541065,1695.8976051018362,13,1,0.6640202603937604,2,No,Hipoteca,2,1,Soltero,0
36,71679.82654797348,14394.229311544545,18,2,0.3386178431137301,3,Si,Hipoteca,5,2,Casado,0
62,26507.435043696205,21997.508305625135,10,1,0.38554278397167824,1,No,Hipoteca,3,3,Casado,1
28,78938.8297918828,40083.04722752962,13,2,0.5415782764713377,2,No,Alquiler,0,5,Casado,1
18,49279.93263313946,31624.510063004996,15,4,0.4302613339449527,0,Si,Alquiler,1,2,Soltero,0
41,16787.436774621914,27039.569869306102,9,1,0.6161371908116015,0,No,Propia,1,1,Soltero,1
71,67005.38639757059,20336.534101501748,19,1,0.5156995875226501,1,No,Propia,0,0,Soltero,0
24,45028.75641205872,3840.885000732462,15,2,0.3604461290278696,0,Si,Hipoteca,3,2,Soltero,0
42,15000.0,41834.354535639744,27,1,0.3810113252165148,1,Si,Hipoteca,4,2,Soltero,1
38,58311.702093971755,41387.48313647424,25,5,0.4516694945519233,1,No,Propia,1,1,Casado,0
32,75164.8928819425,17663.028180165704,1,1,0.4779904209393679,0,No,Alquiler,3,2,Casado,0
18,82053.39350900328,7976.897177511539,24,0,0.5609462771585558,1,Si,Propia,3,2,Casado,0
29,40541.202935005844,61122.08875054167,15,6,0.4331109667171169,3,No,Propia,4,0,Casado,1
24,53632.951383143445,34934.60902173864,13,6,0.3830850569826684,0,Si,Alquiler,0,0,Casado,0
32,51263.40856982279,37939.36582650085,20,1,0.3639890180327304,2,Si,Propia,5,4,Casado,0
38,87245.06578928384,38802.95721399517,27,1,0.31357514548132964,2,No,Propia,3,1,Casado,0
36,29737.78544066708,5950.32602837414,17,2,0.720963277097975,2,Si,Hipoteca,7,4,Soltero,1
46,38383.51369488646,59985.53168033733,25,4,0.22535719140181448,1,Si,Propia,3,2,Casado,0
42,29131.99226375484,21930.041341115382,5,2,0.14790806131279804,3,No,Alquiler,2,1,Casado,1
50,15000.0,46440.840078578854,6,0,0.578278398995956,2,Si,Alquiler,1,2,Soltero,1
66,56194.67952630205,59168.65406853556,12,3,0.4962798894785692,1,No,Alquiler,0,1,Divorciado,0
49,90032.45829443968,31627.520640363997,1,1,0.8128803045009887,2,Si,Alquiler,2,2,Casado,1
